,0,1,2
113240,10,10,10
113241,76,76,76
113242,4,4,4
113243,161,161,161
113244,233,233,233
113245,100,100,100
113246,156,156,156
113247,109,109,109
113248,45,45,45
113249,229,229,229
113250,142,142,142
113251,60,60,60
113252,109,109,109
113253,65,65,65
113254,233,233,233
113255,148,148,148
113256,41,41,41
113257,83,83,83
113258,57,57,57
113259,107,107,107
113260,10,10,10
113261,187,187,187
113262,41,41,41
113263,199,199,199
113264,172,172,172
113265,231,231,231
113266,75,75,75
113267,183,183,183
113268,49,49,49
113269,40,40,40
113270,157,157,157
113271,22,22,22
113272,31,31,31
113273,92,92,92
113274,50,50,50
113275,125,125,125
113276,98,98,98
113277,144,144,144
113278,56,56,56
113279,13,13,13
113280,213,213,213
113281,89,89,89
113282,150,150,150
113283,126,126,126
113284,236,236,236
113285,209,209,209
113286,13,13,13
113287,107,107,107
113288,46,46,46
113289,158,158,158
113290,69,69,69
113291,69,69,69
113292,132,132,132
113293,160,160,160
113294,125,125,125
113295,109,109,109
113296,97,97,97
113297,138,138,138
113298,117,117,117
113299,214,214,214
113300,161,161,161
113301,137,137,137
113302,235,235,235
113303,134,134,134
113304,212,212,212
113305,130,130,130
113306,79,79,79
113307,101,101,101
113308,91,91,91
113309,152,152,152
113310,128,128,128
113311,104,104,104
113312,49,49,49
113313,165,165,165
113314,133,133,133
113315,92,92,92
113316,106,106,106
113317,5,5,5
113318,133,133,133
113319,251,251,251
113320,154,154,154
113321,155,155,155
113322,20,20,20
113323,178,178,178
113324,178,178,178
113325,166,166,166
113326,163,163,163
113327,71,71,71
113328,44,44,44
113329,102,102,102
113330,235,235,235
113331,7,7,7
113332,251,251,251
113333,255,255,255
113334,60,60,60
113335,35,35,35
113336,56,56,56
113337,134,134,134
113338,36,36,36
113339,88,88,88
113340,186,186,186
113341,175,175,175
113342,255,255,255
113343,247,247,247
113344,22,22,22
113345,38,38,38
113346,8,8,8
113347,73,73,73
113348,127,127,127
113349,255,255,255
113350,250,250,250
113351,55,55,55
113352,140,140,140
113353,197,197,197
113354,101,101,101
113355,12,12,12
113356,94,94,94
113357,131,131,131
113358,22,22,22
113359,142,142,142
113360,92,92,92
113361,32,32,32
113362,22,22,22
113363,144,144,144
113364,32,32,32
113365,40,40,40
113366,8,8,8
113367,36,36,36
113368,177,177,177
113369,32,32,32
113370,166,166,166
113371,191,191,191
113372,65,65,65
113373,209,209,209
113374,176,176,176
113375,212,212,212
113376,175,175,175
113377,81,81,81
113378,217,217,217
113379,122,122,122
113380,77,77,77
113381,42,42,42
113382,139,139,139
113383,107,107,107
113384,13,13,13
113385,50,50,50
113386,57,57,57
113387,198,198,198
113388,138,138,138
113389,202,202,202
113390,9,9,9
113391,81,81,81
113392,210,210,210
113393,134,134,134
113394,21,21,21
113395,210,210,210
113396,204,204,204
113397,190,190,190
113398,165,165,165
113399,130,130,130
113400,198,198,198
113401,253,253,253
113402,234,234,234
113403,89,89,89
113404,243,243,243
113405,36,36,36
113406,240,240,240
113407,153,153,153
113408,220,220,220
113409,224,224,224
113410,39,39,39
113411,4,4,4
113412,192,192,192
113413,250,250,250
113414,63,63,63
113415,140,140,140
113416,213,213,213
113417,41,41,41
113418,186,186,186
113419,206,206,206
113420,253,253,253
113421,75,75,75
113422,136,136,136
113423,113,113,113
113424,96,96,96
113425,191,191,191
113426,84,84,84
113427,77,77,77
113428,226,226,226
113429,23,23,23
113430,161,161,161
113431,147,147,147
113432,30,30,30
113433,185,185,185
113434,155,155,155
113435,230,230,230
113436,152,152,152
113437,205,205,205
113438,99,99,99
113439,60,60,60
113440,229,229,229
113441,219,219,219
113442,26,26,26
113443,32,32,32
113444,3,3,3
113445,138,138,138
113446,61,61,61
113447,231,231,231
113448,253,253,253
113449,228,228,228
113450,133,133,133
113451,62,62,62
113452,219,219,219
113453,10,10,10
113454,148,148,148
113455,17,17,17
113456,205,205,205
113457,247,247,247
113458,243,243,243
113459,159,159,159
113460,90,90,90
113461,221,221,221
113462,217,217,217
113463,173,173,173
113464,68,68,68
113465,56,56,56
113466,240,240,240
113467,35,35,35
113468,12,12,12
113469,166,166,166
113470,24,24,24
113471,151,151,151
113472,253,253,253
113473,94,94,94
113474,235,235,235
113475,106,106,106
113476,3,3,3
113477,209,209,209
113478,225,225,225
113479,218,218,218
113480,185,185,185
113481,215,215,215
113482,124,124,124
113483,161,161,161
113484,254,254,254
113485,234,234,234
113486,167,167,167
113487,235,235,235
113488,21,21,21
113489,219,219,219
113490,159,159,159
113491,119,119,119
113492,255,255,255
113493,255,255,255
113494,44,44,44
113495,238,238,238
113496,89,89,89
113497,187,187,187
113498,137,137,137
113499,167,167,167
113500,76,76,76
113501,123,123,123
113502,105,105,105
113503,230,230,230
113504,13,13,13
113505,83,83,83
113506,29,29,29
113507,197,197,197
113508,149,149,149
113509,255,255,255
113510,255,255,255
113511,234,234,234
113512,162,162,162
113513,183,183,183
113514,201,201,201
113515,176,176,176
113516,1,1,1
113517,8,8,8
113518,0,0,0
113519,165,165,165
113520,76,76,76
113521,41,41,41
113522,44,44,44
113523,254,254,254
113524,135,135,135
113525,131,131,131
113526,138,138,138
113527,80,80,80
113528,68,68,68
113529,136,136,136
113530,168,168,168
113531,134,134,134
113532,191,191,191
113533,1,1,1
113534,128,128,128
113535,10,10,10
113536,62,62,62
113537,154,154,154
113538,237,237,237
113539,33,33,33
113540,162,162,162
113541,63,63,63
113542,178,178,178
113543,20,20,20
113544,155,155,155
113545,16,16,16
113546,6,6,6
113547,105,105,105
113548,12,12,12
113549,72,72,72
113550,218,218,218
113551,51,51,51
113552,87,87,87
113553,153,153,153
113554,150,150,150
113555,175,175,175
113556,20,20,20
113557,232,232,232
113558,130,130,130
113559,205,205,205
113560,58,58,58
113561,33,33,33
113562,80,80,80
113563,100,100,100
113564,78,78,78
113565,81,81,81
113566,80,80,80
113567,157,157,157
113568,49,49,49
113569,176,176,176
113570,197,197,197
113571,102,102,102
113572,204,204,204
113573,23,23,23
113574,201,201,201
113575,215,215,215
113576,138,138,138
113577,37,37,37
113578,73,73,73
113579,234,234,234
113580,183,183,183
113581,47,47,47
113582,68,68,68
113583,33,33,33
113584,128,128,128
113585,69,69,69
113586,196,196,196
113587,254,254,254
113588,89,89,89
113589,38,38,38
113590,129,129,129
113591,5,5,5
113592,238,238,238
113593,161,161,161
113594,81,81,81
113595,66,66,66
113596,180,180,180
113597,226,226,226
113598,161,161,161
113599,160,160,160
113600,184,184,184
113601,124,124,124
113602,59,59,59
113603,185,185,185
113604,45,45,45
113605,226,226,226
113606,113,113,113
113607,229,229,229
113608,142,142,142
113609,82,82,82
113610,65,65,65
113611,89,89,89
113612,160,160,160
113613,200,200,200
113614,3,3,3
113615,227,227,227
113616,138,138,138
113617,230,230,230
113618,241,241,241
113619,180,180,180
113620,178,178,178
113621,97,97,97
113622,176,176,176
113623,41,41,41
113624,0,0,0
113625,212,212,212
113626,88,88,88
113627,61,61,61
113628,178,178,178
113629,37,37,37
113630,62,62,62
113631,175,175,175
113632,181,181,181
113633,224,224,224
113634,73,73,73
113635,98,98,98
113636,244,244,244
113637,32,32,32
113638,41,41,41
113639,99,99,99
113640,6,6,6
113641,215,215,215
113642,255,255,255
113643,250,250,250
113644,188,188,188
113645,64,64,64
113646,153,153,153
113647,97,97,97
113648,171,171,171
113649,255,255,255
113650,255,255,255
113651,107,107,107
113652,147,147,147
113653,234,234,234
113654,93,93,93
113655,106,106,106
113656,105,105,105
113657,165,165,165
113658,106,106,106
113659,100,100,100
113660,210,210,210
113661,69,69,69
113662,228,228,228
113663,121,121,121
113664,8,8,8
113665,46,46,46
113666,60,60,60
113667,16,16,16
113668,7,7,7
113669,0,0,0
113670,128,128,128
113671,0,0,0
113672,0,0,0
113673,0,0,0
113674,106,106,106
113675,10,10,10
113676,158,158,158
113677,32,32,32
113678,121,121,121
113679,17,17,17
113680,201,201,201
113681,0,0,0
113682,48,48,48
113683,112,112,112
113684,255,255,255
113685,251,251,251
113686,176,176,176
113687,68,68,68
113688,229,229,229
113689,130,130,130
113690,4,4,4
113691,62,62,62
113692,75,75,75
113693,84,84,84
113694,235,235,235
113695,108,108,108
113696,68,68,68
113697,82,82,82
113698,154,154,154
113699,236,236,236
113700,218,218,218
113701,189,189,189
113702,101,101,101
113703,235,235,235
113704,110,110,110
113705,18,18,18
113706,229,229,229
113707,121,121,121
113708,77,77,77
113709,77,77,77
113710,189,189,189
113711,13,13,13
113712,194,194,194
113713,152,152,152
113714,179,179,179
113715,105,105,105
113716,245,245,245
113717,183,183,183
113718,162,162,162
113719,56,56,56
113720,163,163,163
113721,75,75,75
113722,18,18,18
113723,8,8,8
113724,48,48,48
113725,64,64,64
113726,4,4,4
113727,121,121,121
113728,64,64,64
113729,247,247,247
113730,193,193,193
113731,27,27,27
113732,165,165,165
113733,176,176,176
113734,227,227,227
113735,7,7,7
113736,115,115,115
113737,36,36,36
113738,87,87,87
113739,23,23,23
113740,68,68,68
113741,215,215,215
113742,27,27,27
113743,10,10,10
113744,41,41,41
113745,106,106,106
113746,247,247,247
113747,138,138,138
113748,91,91,91
113749,34,34,34
113750,190,190,190
113751,140,140,140
113752,164,164,164
113753,66,66,66
113754,21,21,21
113755,156,156,156
113756,191,191,191
113757,6,6,6
113758,193,193,193
113759,174,174,174
113760,167,167,167
113761,214,214,214
113762,33,33,33
113763,102,102,102
113764,12,12,12
113765,34,34,34
113766,250,250,250
113767,140,140,140
113768,102,102,102
113769,70,70,70
113770,41,41,41
113771,79,79,79
113772,152,152,152
113773,114,114,114
113774,157,157,157
113775,136,136,136
113776,104,104,104
113777,68,68,68
113778,11,11,11
113779,231,231,231
113780,13,13,13
113781,238,238,238
113782,147,147,147
113783,64,64,64
113784,131,131,131
113785,23,23,23
113786,86,86,86
113787,211,211,211
113788,4,4,4
113789,56,56,56
113790,88,88,88
113791,63,63,63
113792,76,76,76
113793,34,34,34
113794,63,63,63
113795,25,25,25
113796,180,180,180
113797,109,109,109
113798,205,205,205
113799,86,86,86
113800,215,215,215
113801,190,190,190
113802,51,51,51
113803,123,123,123
113804,168,168,168
113805,16,16,16
113806,204,204,204
113807,244,244,244
113808,146,146,146
113809,137,137,137
113810,161,161,161
113811,245,245,245
113812,92,92,92
113813,170,170,170
113814,141,141,141
113815,206,206,206
113816,189,189,189
113817,84,84,84
113818,34,34,34
113819,28,28,28
113820,4,4,4
113821,196,196,196
113822,83,83,83
113823,197,197,197
113824,146,146,146
113825,225,225,225
113826,184,184,184
113827,253,253,253
113828,28,28,28
113829,124,124,124
113830,56,56,56
113831,129,129,129
113832,99,99,99
113833,165,165,165
113834,43,43,43
113835,134,134,134
113836,175,175,175
113837,177,177,177
113838,180,180,180
113839,150,150,150
113840,64,64,64
113841,100,100,100
113842,77,77,77
113843,211,211,211
113844,199,199,199
113845,255,255,255
113846,252,252,252
113847,156,156,156
113848,190,190,190
113849,77,77,77
113850,39,39,39
113851,93,93,93
113852,44,44,44
113853,247,247,247
113854,240,240,240
113855,64,64,64
113856,145,145,145
113857,196,196,196
113858,81,81,81
113859,64,64,64
113860,106,106,106
113861,32,32,32
113862,255,255,255
113863,255,255,255
113864,254,254,254
113865,72,72,72
113866,173,173,173
113867,124,124,124
113868,155,155,155
113869,16,16,16
113870,1,1,1
113871,75,75,75
113872,36,36,36
113873,0,0,0
113874,0,0,0
113875,5,5,5
113876,44,44,44
113877,20,20,20
113878,92,92,92
113879,125,125,125
113880,149,149,149
113881,152,152,152
113882,160,160,160
113883,96,96,96
113884,83,83,83
113885,161,161,161
113886,129,129,129
113887,150,150,150
113888,88,88,88
113889,112,112,112
113890,193,193,193
113891,163,163,163
113892,47,47,47
113893,201,201,201
113894,16,16,16
113895,98,98,98
113896,255,255,255
113897,59,59,59
113898,109,109,109
113899,250,250,250
113900,157,157,157
113901,75,75,75
113902,87,87,87
113903,188,188,188
113904,59,59,59
113905,43,43,43
113906,120,120,120
113907,175,175,175
113908,82,82,82
113909,55,55,55
113910,87,87,87
113911,74,74,74
113912,93,93,93
113913,69,69,69
113914,245,245,245
113915,229,229,229
113916,176,176,176
113917,20,20,20
113918,171,171,171
113919,55,55,55
113920,169,169,169
113921,118,118,118
113922,73,73,73
113923,108,108,108
113924,202,202,202
113925,147,147,147
113926,124,124,124
113927,245,245,245
113928,230,230,230
113929,89,89,89
113930,59,59,59
113931,198,198,198
113932,248,248,248
113933,145,145,145
113934,140,140,140
113935,174,174,174
113936,11,11,11
113937,221,221,221
113938,113,113,113
113939,136,136,136
113940,129,129,129
113941,222,222,222
113942,27,27,27
113943,237,237,237
113944,169,169,169
113945,74,74,74
113946,204,204,204
113947,61,61,61
113948,148,148,148
113949,200,200,200
113950,63,63,63
113951,171,171,171
113952,26,26,26
113953,67,67,67
113954,14,14,14
113955,111,111,111
113956,233,233,233
113957,7,7,7
113958,66,66,66
113959,151,151,151
113960,102,102,102
113961,179,179,179
113962,245,245,245
113963,186,186,186
113964,197,197,197
113965,7,7,7
113966,32,32,32
113967,219,219,219
113968,169,169,169
113969,91,91,91
113970,11,11,11
113971,204,204,204
113972,28,28,28
113973,238,238,238
113974,199,199,199
113975,15,15,15
113976,20,20,20
113977,76,76,76
113978,84,84,84
113979,80,80,80
113980,62,62,62
113981,114,114,114
113982,12,12,12
113983,122,122,122
113984,142,142,142
113985,168,168,168
113986,236,236,236
113987,68,68,68
113988,231,231,231
113989,156,156,156
113990,84,84,84
113991,226,226,226
113992,6,6,6
113993,111,111,111
113994,250,250,250
113995,33,33,33
113996,74,74,74
113997,233,233,233
113998,23,23,23
113999,255,255,255
114000,77,77,77
114001,172,172,172
114002,166,166,166
114003,255,255,255
114004,234,234,234
114005,145,145,145
114006,99,99,99
114007,12,12,12
114008,17,17,17
114009,13,13,13
114010,16,16,16
114011,0,0,0
114012,139,139,139
114013,32,32,32
114014,0,0,0
114015,0,0,0
114016,0,0,0
114017,10,10,10
114018,65,65,65
114019,192,192,192
114020,90,90,90
114021,16,16,16
114022,40,40,40
114023,166,166,166
114024,76,76,76
114025,96,96,96
114026,232,232,232
114027,159,159,159
114028,80,80,80
114029,113,113,113
114030,8,8,8
114031,27,27,27
114032,33,33,33
114033,30,30,30
114034,73,73,73
114035,190,190,190
114036,96,96,96
114037,242,242,242
114038,54,54,54
114039,169,169,169
114040,120,120,120
114041,82,82,82
114042,209,209,209
114043,170,170,170
114044,113,113,113
114045,51,51,51
114046,116,116,116
114047,240,240,240
114048,193,193,193
114049,59,59,59
114050,150,150,150
114051,173,173,173
114052,225,225,225
114053,157,157,157
114054,39,39,39
114055,179,179,179
114056,21,21,21
114057,204,204,204
114058,32,32,32
114059,98,98,98
114060,29,29,29
114061,111,111,111
114062,120,120,120
114063,35,35,35
114064,100,100,100
114065,49,49,49
114066,137,137,137
114067,238,238,238
114068,78,78,78
114069,60,60,60
114070,67,67,67
114071,136,136,136
114072,192,192,192
114073,192,192,192
114074,241,241,241
114075,168,168,168
114076,159,159,159
114077,179,179,179
114078,192,192,192
114079,204,204,204
114080,16,16,16
114081,180,180,180
114082,151,151,151
114083,144,144,144
114084,155,155,155
114085,189,189,189
114086,53,53,53
114087,19,19,19
114088,196,196,196
114089,205,205,205
114090,241,241,241
114091,2,2,2
114092,18,18,18
114093,111,111,111
114094,166,166,166
114095,2,2,2
114096,10,10,10
114097,27,27,27
114098,203,203,203
114099,165,165,165
114100,119,119,119
114101,202,202,202
114102,175,175,175
114103,234,234,234
114104,211,211,211
114105,220,220,220
114106,227,227,227
114107,98,98,98
114108,112,112,112
114109,52,52,52
114110,117,117,117
114111,182,182,182
114112,233,233,233
114113,187,187,187
114114,103,103,103
114115,247,247,247
114116,218,218,218
114117,69,69,69
114118,100,100,100
114119,57,57,57
114120,186,186,186
114121,12,12,12
114122,123,123,123
114123,111,111,111
114124,134,134,134
114125,95,95,95
114126,219,219,219
114127,233,233,233
114128,50,50,50
114129,131,131,131
114130,87,87,87
114131,170,170,170
114132,180,180,180
114133,68,68,68
114134,219,219,219
114135,191,191,191
114136,158,158,158
114137,107,107,107
114138,183,183,183
114139,162,162,162
114140,181,181,181
114141,93,93,93
114142,207,207,207
114143,255,255,255
114144,255,255,255
114145,198,198,198
114146,219,219,219
114147,131,131,131
114148,237,237,237
114149,255,255,255
114150,255,255,255
114151,244,244,244
114152,84,84,84
114153,56,56,56
114154,75,75,75
114155,56,56,56
114156,156,156,156
114157,187,187,187
114158,0,0,0
114159,130,130,130
114160,202,202,202
114161,80,80,80
114162,0,0,0
114163,158,158,158
114164,25,25,25
114165,144,144,144
114166,80,80,80
114167,72,72,72
114168,120,120,120
114169,146,146,146
114170,66,66,66
114171,140,140,140
114172,129,129,129
114173,95,95,95
114174,4,4,4
114175,64,64,64
114176,69,69,69
114177,131,131,131
114178,171,171,171
114179,115,115,115
114180,242,242,242
114181,144,144,144
114182,205,205,205
114183,217,217,217
114184,254,254,254
114185,81,81,81
114186,167,167,167
114187,33,33,33
114188,124,124,124
114189,70,70,70
114190,167,167,167
114191,214,214,214
114192,92,92,92
114193,252,252,252
114194,219,219,219
114195,71,71,71
114196,102,102,102
114197,242,242,242
114198,153,153,153
114199,182,182,182
114200,247,247,247
114201,118,118,118
114202,226,226,226
114203,117,117,117
114204,176,176,176
114205,99,99,99
114206,80,80,80
114207,77,77,77
114208,5,5,5
114209,44,44,44
114210,162,162,162
114211,66,66,66
114212,211,211,211
114213,183,183,183
114214,118,118,118
114215,173,173,173
114216,73,73,73
114217,139,139,139
114218,188,188,188
114219,129,129,129
114220,49,49,49
114221,246,246,246
114222,22,22,22
114223,28,28,28
114224,155,155,155
114225,74,74,74
114226,144,144,144
114227,170,170,170
114228,25,25,25
114229,107,107,107
114230,149,149,149
114231,97,97,97
114232,185,185,185
114233,97,97,97
114234,44,44,44
114235,190,190,190
114236,187,187,187
114237,109,109,109
114238,76,76,76
114239,44,44,44
114240,8,8,8
114241,186,186,186
114242,213,213,213
114243,146,146,146
114244,222,222,222
114245,75,75,75
114246,175,175,175
114247,255,255,255
